race_type,race,race_precincts_reported,race_total_precincts,race_yes_votes,race_no_votes,county_name,fips,county_reporting_precincts,county_total_precincts,party,candidate_id,candidate_name,county_yes_votes,county_no_votes
State of Missouri,State Auditor,0,3329,11958846,0,Maries,125,0,12,Libertarian,750074445,Sean O'Toole,34378,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Maries,125,0,12,Constitution,750074444,Rodney Farthing,34379,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Marion,127,0,17,Republican,750074446,Tom Schweich,34380,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Marion,127,0,17,Libertarian,750074445,Sean O'Toole,34381,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Marion,127,0,17,Constitution,750074444,Rodney Farthing,34382,(null)
State of Missouri,State Auditor,0,3329,11958846,0,McDonald,119,0,19,Republican,750074446,Tom Schweich,34383,(null)
State of Missouri,State Auditor,0,3329,11958846,0,McDonald,119,0,19,Libertarian,750074445,Sean O'Toole,34384,(null)
State of Missouri,State Auditor,0,3329,11958846,0,McDonald,119,0,19,Constitution,750074444,Rodney Farthing,34385,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mercer,129,0,11,Republican,750074446,Tom Schweich,34386,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mercer,129,0,11,Libertarian,750074445,Sean O'Toole,34387,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mercer,129,0,11,Constitution,750074444,Rodney Farthing,34388,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Miller,131,0,20,Republican,750074446,Tom Schweich,34389,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Miller,131,0,20,Libertarian,750074445,Sean O'Toole,34390,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Miller,131,0,20,Constitution,750074444,Rodney Farthing,34391,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mississippi,133,0,9,Republican,750074446,Tom Schweich,34392,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mississippi,133,0,9,Libertarian,750074445,Sean O'Toole,34393,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Mississippi,133,0,9,Constitution,750074444,Rodney Farthing,34394,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Moniteau,135,0,11,Republican,750074446,Tom Schweich,34395,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Moniteau,135,0,11,Libertarian,750074445,Sean O'Toole,34396,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Moniteau,135,0,11,Constitution,750074444,Rodney Farthing,34397,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Monroe,137,0,9,Republican,750074446,Tom Schweich,34398,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Monroe,137,0,9,Libertarian,750074445,Sean O'Toole,34399,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Monroe,137,0,9,Constitution,750074444,Rodney Farthing,34400,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Montgomery,139,0,11,Republican,750074446,Tom Schweich,34401,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Montgomery,139,0,11,Libertarian,750074445,Sean O'Toole,34402,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Montgomery,139,0,11,Constitution,750074444,Rodney Farthing,34403,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Morgan,141,0,11,Republican,750074446,Tom Schweich,34404,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Morgan,141,0,11,Libertarian,750074445,Sean O'Toole,34405,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Morgan,141,0,11,Constitution,750074444,Rodney Farthing,34406,(null)
State of Missouri,State Auditor,0,3329,11958846,0,New Madrid,143,0,19,Republican,750074446,Tom Schweich,34407,(null)
State of Missouri,State Auditor,0,3329,11958846,0,New Madrid,143,0,19,Libertarian,750074445,Sean O'Toole,34408,(null)
State of Missouri,State Auditor,0,3329,11958846,0,New Madrid,143,0,19,Constitution,750074444,Rodney Farthing,34409,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Newton,145,0,25,Republican,750074446,Tom Schweich,34410,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Newton,145,0,25,Libertarian,750074445,Sean O'Toole,34411,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Newton,145,0,25,Constitution,750074444,Rodney Farthing,34412,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Nodaway,147,0,18,Republican,750074446,Tom Schweich,34413,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Nodaway,147,0,18,Libertarian,750074445,Sean O'Toole,34414,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Nodaway,147,0,18,Constitution,750074444,Rodney Farthing,34415,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Oregon,149,0,16,Republican,750074446,Tom Schweich,34416,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Oregon,149,0,16,Libertarian,750074445,Sean O'Toole,34417,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Oregon,149,0,16,Constitution,750074444,Rodney Farthing,34418,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Osage,151,0,18,Republican,750074446,Tom Schweich,34419,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Osage,151,0,18,Libertarian,750074445,Sean O'Toole,34420,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Osage,151,0,18,Constitution,750074444,Rodney Farthing,34421,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ozark,153,0,11,Republican,750074446,Tom Schweich,34422,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ozark,153,0,11,Libertarian,750074445,Sean O'Toole,34423,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ozark,153,0,11,Constitution,750074444,Rodney Farthing,34424,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pemiscot,155,0,19,Republican,750074446,Tom Schweich,34425,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pemiscot,155,0,19,Libertarian,750074445,Sean O'Toole,34426,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pemiscot,155,0,19,Constitution,750074444,Rodney Farthing,34427,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Perry,157,0,19,Republican,750074446,Tom Schweich,34428,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Perry,157,0,19,Libertarian,750074445,Sean O'Toole,34429,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Perry,157,0,19,Constitution,750074444,Rodney Farthing,34430,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pettis,159,0,20,Republican,750074446,Tom Schweich,34431,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pettis,159,0,20,Libertarian,750074445,Sean O'Toole,34432,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pettis,159,0,20,Constitution,750074444,Rodney Farthing,34433,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Phelps,161,0,21,Republican,750074446,Tom Schweich,34434,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Phelps,161,0,21,Libertarian,750074445,Sean O'Toole,34435,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Phelps,161,0,21,Constitution,750074444,Rodney Farthing,34436,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pike,163,0,15,Republican,750074446,Tom Schweich,34437,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pike,163,0,15,Libertarian,750074445,Sean O'Toole,34438,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pike,163,0,15,Constitution,750074444,Rodney Farthing,34439,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Platte,165,0,30,Republican,750074446,Tom Schweich,34440,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Platte,165,0,30,Libertarian,750074445,Sean O'Toole,34441,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Platte,165,0,30,Constitution,750074444,Rodney Farthing,34442,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Polk,167,0,22,Republican,750074446,Tom Schweich,34443,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Polk,167,0,22,Libertarian,750074445,Sean O'Toole,34444,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Polk,167,0,22,Constitution,750074444,Rodney Farthing,34445,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pulaski,169,0,10,Republican,750074446,Tom Schweich,34446,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pulaski,169,0,10,Libertarian,750074445,Sean O'Toole,34447,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Pulaski,169,0,10,Constitution,750074444,Rodney Farthing,34448,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Putnam,171,0,8,Republican,750074446,Tom Schweich,34449,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Putnam,171,0,8,Libertarian,750074445,Sean O'Toole,34450,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Putnam,171,0,8,Constitution,750074444,Rodney Farthing,34451,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ralls,173,0,8,Republican,750074446,Tom Schweich,34452,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ralls,173,0,8,Libertarian,750074445,Sean O'Toole,34453,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ralls,173,0,8,Constitution,750074444,Rodney Farthing,34454,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Randolph,175,0,15,Republican,750074446,Tom Schweich,34455,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Randolph,175,0,15,Libertarian,750074445,Sean O'Toole,34456,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Randolph,175,0,15,Constitution,750074444,Rodney Farthing,34457,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ray,177,0,14,Republican,750074446,Tom Schweich,34458,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ray,177,0,14,Libertarian,750074445,Sean O'Toole,34459,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ray,177,0,14,Constitution,750074444,Rodney Farthing,34460,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Reynolds,179,0,14,Republican,750074446,Tom Schweich,34461,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Reynolds,179,0,14,Libertarian,750074445,Sean O'Toole,34462,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Reynolds,179,0,14,Constitution,750074444,Rodney Farthing,34463,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ripley,181,0,19,Republican,750074446,Tom Schweich,34464,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ripley,181,0,19,Libertarian,750074445,Sean O'Toole,34465,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ripley,181,0,19,Constitution,750074444,Rodney Farthing,34466,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Saline,195,0,15,Republican,750074446,Tom Schweich,34467,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Saline,195,0,15,Libertarian,750074445,Sean O'Toole,34468,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Saline,195,0,15,Constitution,750074444,Rodney Farthing,34469,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Schuyler,197,0,6,Republican,750074446,Tom Schweich,34470,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Schuyler,197,0,6,Libertarian,750074445,Sean O'Toole,34471,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Schuyler,197,0,6,Constitution,750074444,Rodney Farthing,34472,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scotland,199,0,8,Republican,750074446,Tom Schweich,34473,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scotland,199,0,8,Libertarian,750074445,Sean O'Toole,34474,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scotland,199,0,8,Constitution,750074444,Rodney Farthing,34475,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scott,201,0,20,Republican,750074446,Tom Schweich,34476,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scott,201,0,20,Libertarian,750074445,Sean O'Toole,34477,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Scott,201,0,20,Constitution,750074444,Rodney Farthing,34478,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shannon,203,0,8,Republican,750074446,Tom Schweich,34479,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shannon,203,0,8,Libertarian,750074445,Sean O'Toole,34480,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shannon,203,0,8,Constitution,750074444,Rodney Farthing,34481,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shelby,205,0,7,Republican,750074446,Tom Schweich,34482,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shelby,205,0,7,Libertarian,750074445,Sean O'Toole,34483,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Shelby,205,0,7,Constitution,750074444,Rodney Farthing,34484,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Charles,183,0,122,Republican,750074446,Tom Schweich,34485,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Charles,183,0,122,Libertarian,750074445,Sean O'Toole,34486,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Charles,183,0,122,Constitution,750074444,Rodney Farthing,34487,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Clair,185,0,10,Republican,750074446,Tom Schweich,34488,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Clair,185,0,10,Libertarian,750074445,Sean O'Toole,34489,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Clair,185,0,10,Constitution,750074444,Rodney Farthing,34490,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Francois,187,0,23,Republican,750074446,Tom Schweich,34491,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Francois,187,0,23,Libertarian,750074445,Sean O'Toole,34492,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Francois,187,0,23,Constitution,750074444,Rodney Farthing,34493,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis,189,0,683,Republican,750074446,Tom Schweich,34494,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis,189,0,683,Libertarian,750074445,Sean O'Toole,34495,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis,189,0,683,Constitution,750074444,Rodney Farthing,34496,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis City,510,0,222,Republican,750074446,Tom Schweich,34497,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis City,510,0,222,Libertarian,750074445,Sean O'Toole,34498,(null)
State of Missouri,State Auditor,0,3329,11958846,0,St. Louis City,510,0,222,Constitution,750074444,Rodney Farthing,34499,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ste. Genevieve,186,0,13,Republican,750074446,Tom Schweich,34500,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ste. Genevieve,186,0,13,Libertarian,750074445,Sean O'Toole,34501,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Ste. Genevieve,186,0,13,Constitution,750074444,Rodney Farthing,34502,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stoddard,207,0,21,Republican,750074446,Tom Schweich,34503,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stoddard,207,0,21,Libertarian,750074445,Sean O'Toole,34504,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stoddard,207,0,21,Constitution,750074444,Rodney Farthing,34505,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stone,209,0,22,Republican,750074446,Tom Schweich,34506,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stone,209,0,22,Libertarian,750074445,Sean O'Toole,34507,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Stone,209,0,22,Constitution,750074444,Rodney Farthing,34508,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Sullivan,211,0,14,Republican,750074446,Tom Schweich,34509,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Sullivan,211,0,14,Libertarian,750074445,Sean O'Toole,34510,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Sullivan,211,0,14,Constitution,750074444,Rodney Farthing,34511,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Taney,213,0,22,Republican,750074446,Tom Schweich,34512,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Taney,213,0,22,Libertarian,750074445,Sean O'Toole,34513,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Taney,213,0,22,Constitution,750074444,Rodney Farthing,34514,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Texas,215,0,11,Republican,750074446,Tom Schweich,34515,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Texas,215,0,11,Libertarian,750074445,Sean O'Toole,34516,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Texas,215,0,11,Constitution,750074444,Rodney Farthing,34517,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Vernon,217,0,18,Republican,750074446,Tom Schweich,34518,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Vernon,217,0,18,Libertarian,750074445,Sean O'Toole,34519,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Vernon,217,0,18,Constitution,750074444,Rodney Farthing,34520,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Warren,219,0,23,Republican,750074446,Tom Schweich,34521,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Warren,219,0,23,Libertarian,750074445,Sean O'Toole,34522,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Warren,219,0,23,Constitution,750074444,Rodney Farthing,34523,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Washington,221,0,16,Republican,750074446,Tom Schweich,34524,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Washington,221,0,16,Libertarian,750074445,Sean O'Toole,34525,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Washington,221,0,16,Constitution,750074444,Rodney Farthing,34526,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Wayne,223,0,20,Republican,750074446,Tom Schweich,34527,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Wayne,223,0,20,Libertarian,750074445,Sean O'Toole,34528,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Wayne,223,0,20,Constitution,750074444,Rodney Farthing,34529,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Webster,225,0,14,Republican,750074446,Tom Schweich,34530,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Webster,225,0,14,Libertarian,750074445,Sean O'Toole,34531,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Webster,225,0,14,Constitution,750074444,Rodney Farthing,34532,(null)
State of Missouri,State Auditor,0,3329,11958846,0,Worth,227,0,8,Republican,750074446,Tom Schweich,34533,(null)
